w,rd,gra,sil,silNP
-2.16,0.6219300284719166,0.0981963817984396,0.0957299832163203,0.03968122364597822
-2.155,0.6529431222953531,0.10664355066390566,0.10386771219080529,0.04212351850466804
-2.15,0.688061364971005,0.11606227326071551,0.11293192118699305,0.044761298937172025
-2.145,0.7271634633830929,0.12659097581807188,0.12305362308528686,0.047614128704562886
-2.14,0.7698400205014311,0.13839063130849547,0.1343851182483396,0.05070393876230595
-2.135,0.8152546071689086,0.15164848931244884,0.14710355460995791,0.054055363816512964
-2.13,0.8619875116533572,0.16658223865916794,0.16141493626830028,0.057696133708925054
-2.125,0.9078968130820233,0.183444499888738,0.17755851153658458,0.06165752962391608
-2.12,0.9500619946289254,0.20252740881353137,0.19581136031606247,0.06597491709649689
-2.115,0.9849019295658302,0.22416682434823537,0.21649281151619085,0.07068837020164478
-2.11,1.0085534471868256,0.24874532274891353,0.23996801005230034,0.0758434042085953
-2.105,1.017524123470639,0.2766925555294024,0.2666494566286034,0.08149183749038619
-2.1,1.0094885742470676,0.3084806585049881,0.29699457787246913,0.08769280770576737
-2.095,0.98395005762382,0.34461110666550265,0.3314962510287439,0.09451397234814535
-2.09,0.9424655552124404,0.38558765445922066,0.3706616242320407,0.10203292982365691
-2.085,0.8883041427793366,0.4318678754244936,0.41497255709061986,0.11033890441321573
-2.08,0.8256824222916468,0.4837837958907906,0.464818854621789,0.11953474690004443
-2.075,0.7588998671611752,0.5414214734463704,0.5203940985037323,0.12973931234292665
-2.07,0.6916707999766845,0.6044527031758531,0.5815453403166252,0.1410902873380883
-2.065,0.6267841123587055,0.671923590622424,0.647575862760189,0.15374755075370328
-2.06,0.5660579303404687,0.7420294259686203,0.7170195728340808,0.1678971634576854
-2.055,0.5104770372608406,0.8119445335202012,0.7874398359377258,0.18375609224563894
-2.05,0.46040138914536516,0.877818755786696,0.8553496246949748,0.20157777780464703
-2.045,0.4157715940450088,0.9350669305522563,0.9163801037201135,0.22165865048490715
-2.04,0.37627658213136217,0.9790170026110517,0.9657970348200826,0.2443456712944209
-2.035,0.34147530773038776,1.0058242725409534,0.9993404718344673,0.2700449129138969
-2.03,0.3108776324119976,1.013366085695107,1.0141690143619215,0.29923107066480437
-2.025,0.2839939441899613,1.0017500316729944,1.0095488714508307,0.33245756491805256
-2.02,0.26036293382442804,0.9732098675592742,0.9869839221433226,0.37036650042340225
-2.015,0.2395651111425176,0.9314583725389805,0.9497418390385325,0.41369708900144797
-2.01,0.22122754772410827,0.8808032298765232,0.9020150820222597,0.4632900850956887
-2.005,0.2050235523817352,0.8253607278199049,0.8480666933882378,0.5200841549274446
-2.,0.19066965870630204,0.7685591873695223,0.7916167937986726,0.5850977129567099
-1.995,0.17792138575509592,0.7129502589552469,0.7355471370254545,0.6593865045007595
-1.99,0.16656862878361733,0.6602422246746651,0.6818656024353578,0.7439632765105104
-1.985,0.15643115426252405,0.6114477904951398,0.6318233822001303,0.8396621792204502
-1.98,0.14735443902358247,0.5670639539061896,0.5860903966574087,0.9469294498845099
-1.975,0.1392059546503274,0.5272373118852808,0.5449294599134703,1.0655280901191193
-1.97,0.1318719194966135,0.49189622527152166,0.5083416564260199,1.1941646825961494
-1.965,0.12525449866562563,0.46084767854997655,0.47617598159940133,1.3300880394243255
-1.96,0.11926941207965394,0.4338440416426711,0.44820655594787007,1.4687709343425202
-1.955,0.11384390317909668,0.4106269757909737,0.42418432716394017,1.603846367325184
-1.95,0.10891502016497535,0.3909552489511118,0.4038703728683751,1.7274808045347478
-1.945,0.10442816466505109,0.37462188322074247,0.3870567630937548,1.8312752977046083
-1.94,0.1003358672856372,0.36146463937623524,0.37357949513238403,1.907586522987267
-1.935,0.0965967545931902,0.3513726519353285,0.3633267182980862,1.950938486369724
-1.93,0.09317467705088366,0.3442911224885399,0.3562444475502169,1.9590864815431703
-1.925,0.0900379720189818,0.34022532005355033,0.3523412061200858,1.9333787793705315
-1.92,0.0871588399921744,0.33924465283575456,0.35169246866008846,1.878307812013568
-1.915,0.08451281576746991,0.341487186603982,0.3544453122094431,1.800436537845307
-1.91,0.0820783192387265,0.34716460848420094,0.3608232297674602,1.707086533061354
-1.905,0.07983627304815524,0.35656718025318646,0.3711305171642149,1.6051874127754715
